"Time"	"proc/s"	"cswch/s"	"%user . 0"	"%nice . 0"	"%system . 0"	"%iowait . 0"	"%steal . 0"	"%idle . 0"	"%user . 1"	"%nice . 1"	"%system . 1"	"%iowait . 1"	"%steal . 1"	"%idle . 1"	"%user . 2"	"%nice . 2"	"%system . 2"	"%iowait . 2"	"%steal . 2"	"%idle . 2"	"%user . 3"	"%nice . 3"	"%system . 3"	"%iowait . 3"	"%steal . 3"	"%idle . 3"	"%user . 4"	"%nice . 4"	"%system . 4"	"%iowait . 4"	"%steal . 4"	"%idle . 4"	"%user . 5"	"%nice . 5"	"%system . 5"	"%iowait . 5"	"%steal . 5"	"%idle . 5"	"%user . 6"	"%nice . 6"	"%system . 6"	"%iowait . 6"	"%steal . 6"	"%idle . 6"	"%user . 7"	"%nice . 7"	"%system . 7"	"%iowait . 7"	"%steal . 7"	"%idle -7"	"intr/s . INTR"	"pgpgin/s"	"pgpgout/s"	"fault/s"	"majflt/s"	"pswpin/s"	"pswpout/s"	"tps"	"rtps"	"wtps"	"bread/s"	"bwrtn/s"	"frmpg/s"	"bufpg/s"	"campg/s"	"rxpck/s . lo"	"txpck/s- lo"	"rxbyt/s . lo"	"txbyt/s . lo"	"rxcmp/s . lo"	"txcmp/s . lo"	"rxmcst/s . lo"	"rxpck/s . lo"	"txpck/s- lo"	"rxbyt/s . lo"	"txbyt/s . lo"	"rxcmp/s . lo"	"txcmp/s . lo"	"rxmcst/s . lo"	"rxerr/s"	" txerr/s"	"coll/s"	"rxdrop/s"	"txdrop/s"	"txcarr/s"	" rxfram/s"	"rxfifo/s"	" txfifo/s"	"rxerr/s"	" txerr/s"	"coll/s"	"rxdrop/s"	"txdrop/s"	"txcarr/s"	" rxfram/s"	"rxfifo/s"	" txfifo/s"	"tps"	"rd_sec/s "	"wr_sec/s"	"avgrq-sz"	"avgqu-sz"	"await"	" svctm"	"%util"	"tps"	"rd_sec/s "	"wr_sec/s"	"avgrq-sz"	"avgqu-sz"	"await"	" svctm"	"%util"	"tps"	"rd_sec/s "	"wr_sec/s"	"avgrq-sz"	"avgqu-sz"	"await"	" svctm"	"%util"	"tps"	"rd_sec/s "	"wr_sec/s"	"avgrq-sz"	"avgqu-sz"	"await"	" svctm"	"%util"	"tps"	"rd_sec/s "	"wr_sec/s"	"avgrq-sz"	"avgqu-sz"	"await"	" svctm"	"%util"	"call/s"	"retrans/s"	"read/s"	"write/s"	" access/s"	"getatt/s"	"scall/s"	"badcall/s"	" packet/s"	"udp/s"	"tcp/s"	"hit/s "	"miss/s"	"sread/s"	"swrite/s"	"saccess/s"	"sgetatt/s"	"kbmemfree"	"kbmemused"	"%memused"	"kbbuffers"	"kbcached"	"kbswpfree"	"kbswpused"	"%swpused"	"kbswpcad"	"dentunusd"	"file-sz"	"inode-sz"	"super-sz"	"%super-sz"	"dquot-sz"	"%dquot-sz"	"rtsig-sz"	"%rtsig-sz"	"totsck"	"tcpsck"	"udpsck"	"rawsck"	"ip-frag"	"runq-sz"	"plist-sz"	"ldavg-1"	"ldavg-5"	"ldavg-15"	"Cpu0 cycles"	"Cpu0 instructions"	"Cpu0 Cache-references"	"Cpu0 Cache-misses"	"Cpu0 branches"	"Cpu0 Branch-misses"	"Cpu0 Bus-cycles"	"Cpu0 Cpu-clock"	"Cpu0 Task-clock"	"Cpu0 faults"	"Cpu0 Minor-faults"	"Cpu0 Major-faults"	"Cpu0 cs"	"Cpu0 migrations"	"Cpu0 Alignment-faults"	"Cpu0 Emulation-faults"	"Cpu0 L0-dcache-loads"	"Cpu0 L0-dcache-load-misses"	"Cpu0 L0-dcache-stores"	"Cpu0 L0-dcache-store-misses"	"Cpu0 L0-dcache-prefetches"	"Cpu0 L0-dcache-prefetch-misses"	"Cpu0 L0-icache-loads"	"Cpu0 L0-icache-load-misses"	"Cpu0 L0-icache-prefetches"	"Cpu0 L0-icache-prefetch-misses"	"Cpu0 LLC-loads"	"Cpu0 LLC-load-misses"	"Cpu0 LLC-stores"	"Cpu0 LLC-store-misses"	"Cpu0 LLC-prefetches"	"Cpu0 LLC-prefetch-misses"	"Cpu0 DTLB-loads"	"Cpu0 DTLB-load-misses"	"Cpu0 DTLB-stores"	"Cpu0 DTLB-store-misses"	"Cpu0 DTLB-prefetches"	"Cpu0 DTLB-prefetch-misses"	"Cpu0 ITLB-loads"	"Cpu0 ITLB-load-misses"	"Cpu0 Branch-loads"	"Cpu0 Branch-load-misses"	"Cpu1 cycles"	"Cpu1 instructions"	"Cpu1 Cache-references"	"Cpu1 Cache-misses"	"Cpu1 branches"	"Cpu1 Branch-misses"	"Cpu1 Bus-cycles"	"Cpu1 Cpu-clock"	"Cpu1 Task-clock"	"Cpu1 faults"	"Cpu1 Minor-faults"	"Cpu1 Major-faults"	"Cpu1 cs"	"Cpu1 migrations"	"Cpu1 Alignment-faults"	"Cpu1 Emulation-faults"	"Cpu1 L1-dcache-loads"	"Cpu1 L1-dcache-load-misses"	"Cpu1 L1-dcache-stores"	"Cpu1 L1-dcache-store-misses"	"Cpu1 L1-dcache-prefetches"	"Cpu1 L1-dcache-prefetch-misses"	"Cpu1 L1-icache-loads"	"Cpu1 L1-icache-load-misses"	"Cpu1 L1-icache-prefetches"	"Cpu1 L1-icache-prefetch-misses"	"Cpu1 LLC-loads"	"Cpu1 LLC-load-misses"	"Cpu1 LLC-stores"	"Cpu1 LLC-store-misses"	"Cpu1 LLC-prefetches"	"Cpu1 LLC-prefetch-misses"	"Cpu1 DTLB-loads"	"Cpu1 DTLB-load-misses"	"Cpu1 DTLB-stores"	"Cpu1 DTLB-store-misses"	"Cpu1 DTLB-prefetches"	"Cpu1 DTLB-prefetch-misses"	"Cpu1 ITLB-loads"	"Cpu1 ITLB-load-misses"	"Cpu1 Branch-loads"	"Cpu1 Branch-load-misses"	"Cpu2 cycles"	"Cpu2 instructions"	"Cpu2 Cache-references"	"Cpu2 Cache-misses"	"Cpu2 branches"	"Cpu2 Branch-misses"	"Cpu2 Bus-cycles"	"Cpu2 Cpu-clock"	"Cpu2 Task-clock"	"Cpu2 faults"	"Cpu2 Minor-faults"	"Cpu2 Major-faults"	"Cpu2 cs"	"Cpu2 migrations"	"Cpu2 Alignment-faults"	"Cpu2 Emulation-faults"	"Cpu2 L2-dcache-loads"	"Cpu2 L2-dcache-load-misses"	"Cpu2 L2-dcache-stores"	"Cpu2 L2-dcache-store-misses"	"Cpu2 L2-dcache-prefetches"	"Cpu2 L2-dcache-prefetch-misses"	"Cpu2 L2-icache-loads"	"Cpu2 L2-icache-load-misses"	"Cpu2 L2-icache-prefetches"	"Cpu2 L2-icache-prefetch-misses"	"Cpu2 LLC-loads"	"Cpu2 LLC-load-misses"	"Cpu2 LLC-stores"	"Cpu2 LLC-store-misses"	"Cpu2 LLC-prefetches"	"Cpu2 LLC-prefetch-misses"	"Cpu2 DTLB-loads"	"Cpu2 DTLB-load-misses"	"Cpu2 DTLB-stores"	"Cpu2 DTLB-store-misses"	"Cpu2 DTLB-prefetches"	"Cpu2 DTLB-prefetch-misses"	"Cpu2 ITLB-loads"	"Cpu2 ITLB-load-misses"	"Cpu2 Branch-loads"	"Cpu2 Branch-load-misses"	"Cpu3 cycles"	"Cpu3 instructions"	"Cpu3 Cache-references"	"Cpu3 Cache-misses"	"Cpu3 branches"	"Cpu3 Branch-misses"	"Cpu3 Bus-cycles"	"Cpu3 Cpu-clock"	"Cpu3 Task-clock"	"Cpu3 faults"	"Cpu3 Minor-faults"	"Cpu3 Major-faults"	"Cpu3 cs"	"Cpu3 migrations"	"Cpu3 Alignment-faults"	"Cpu3 Emulation-faults"	"Cpu3 L3-dcache-loads"	"Cpu3 L3-dcache-load-misses"	"Cpu3 L3-dcache-stores"	"Cpu3 L3-dcache-store-misses"	"Cpu3 L3-dcache-prefetches"	"Cpu3 L3-dcache-prefetch-misses"	"Cpu3 L3-icache-loads"	"Cpu3 L3-icache-load-misses"	"Cpu3 L3-icache-prefetches"	"Cpu3 L3-icache-prefetch-misses"	"Cpu3 LLC-loads"	"Cpu3 LLC-load-misses"	"Cpu3 LLC-stores"	"Cpu3 LLC-store-misses"	"Cpu3 LLC-prefetches"	"Cpu3 LLC-prefetch-misses"	"Cpu3 DTLB-loads"	"Cpu3 DTLB-load-misses"	"Cpu3 DTLB-stores"	"Cpu3 DTLB-store-misses"	"Cpu3 DTLB-prefetches"	"Cpu3 DTLB-prefetch-misses"	"Cpu3 ITLB-loads"	"Cpu3 ITLB-load-misses"	"Cpu3 Branch-loads"	"Cpu3 Branch-load-misses"	"Cpu4 cycles"	"Cpu4 instructions"	"Cpu4 Cache-references"	"Cpu4 Cache-misses"	"Cpu4 branches"	"Cpu4 Branch-misses"	"Cpu4 Bus-cycles"	"Cpu4 Cpu-clock"	"Cpu4 Task-clock"	"Cpu4 faults"	"Cpu4 Minor-faults"	"Cpu4 Major-faults"	"Cpu4 cs"	"Cpu4 migrations"	"Cpu4 Alignment-faults"	"Cpu4 Emulation-faults"	"Cpu4 L4-dcache-loads"	"Cpu4 L4-dcache-load-misses"	"Cpu4 L4-dcache-stores"	"Cpu4 L4-dcache-store-misses"	"Cpu4 L4-dcache-prefetches"	"Cpu4 L4-dcache-prefetch-misses"	"Cpu4 L4-icache-loads"	"Cpu4 L4-icache-load-misses"	"Cpu4 L4-icache-prefetches"	"Cpu4 L4-icache-prefetch-misses"	"Cpu4 LLC-loads"	"Cpu4 LLC-load-misses"	"Cpu4 LLC-stores"	"Cpu4 LLC-store-misses"	"Cpu4 LLC-prefetches"	"Cpu4 LLC-prefetch-misses"	"Cpu4 DTLB-loads"	"Cpu4 DTLB-load-misses"	"Cpu4 DTLB-stores"	"Cpu4 DTLB-store-misses"	"Cpu4 DTLB-prefetches"	"Cpu4 DTLB-prefetch-misses"	"Cpu4 ITLB-loads"	"Cpu4 ITLB-load-misses"	"Cpu4 Branch-loads"	"Cpu4 Branch-load-misses"	"Cpu5 cycles"	"Cpu5 instructions"	"Cpu5 Cache-references"	"Cpu5 Cache-misses"	"Cpu5 branches"	"Cpu5 Branch-misses"	"Cpu5 Bus-cycles"	"Cpu5 Cpu-clock"	"Cpu5 Task-clock"	"Cpu5 faults"	"Cpu5 Minor-faults"	"Cpu5 Major-faults"	"Cpu5 cs"	"Cpu5 migrations"	"Cpu5 Alignment-faults"	"Cpu5 Emulation-faults"	"Cpu5 L5-dcache-loads"	"Cpu5 L5-dcache-load-misses"	"Cpu5 L5-dcache-stores"	"Cpu5 L5-dcache-store-misses"	"Cpu5 L5-dcache-prefetches"	"Cpu5 L5-dcache-prefetch-misses"	"Cpu5 L5-icache-loads"	"Cpu5 L5-icache-load-misses"	"Cpu5 L5-icache-prefetches"	"Cpu5 L5-icache-prefetch-misses"	"Cpu5 LLC-loads"	"Cpu5 LLC-load-misses"	"Cpu5 LLC-stores"	"Cpu5 LLC-store-misses"	"Cpu5 LLC-prefetches"	"Cpu5 LLC-prefetch-misses"	"Cpu5 DTLB-loads"	"Cpu5 DTLB-load-misses"	"Cpu5 DTLB-stores"	"Cpu5 DTLB-store-misses"	"Cpu5 DTLB-prefetches"	"Cpu5 DTLB-prefetch-misses"	"Cpu5 ITLB-loads"	"Cpu5 ITLB-load-misses"	"Cpu5 Branch-loads"	"Cpu5 Branch-load-misses"	"Cpu6 cycles"	"Cpu6 instructions"	"Cpu6 Cache-references"	"Cpu6 Cache-misses"	"Cpu6 branches"	"Cpu6 Branch-misses"	"Cpu6 Bus-cycles"	"Cpu6 Cpu-clock"	"Cpu6 Task-clock"	"Cpu6 faults"	"Cpu6 Minor-faults"	"Cpu6 Major-faults"	"Cpu6 cs"	"Cpu6 migrations"	"Cpu6 Alignment-faults"	"Cpu6 Emulation-faults"	"Cpu6 L6-dcache-loads"	"Cpu6 L6-dcache-load-misses"	"Cpu6 L6-dcache-stores"	"Cpu6 L6-dcache-store-misses"	"Cpu6 L6-dcache-prefetches"	"Cpu6 L6-dcache-prefetch-misses"	"Cpu6 L6-icache-loads"	"Cpu6 L6-icache-load-misses"	"Cpu6 L6-icache-prefetches"	"Cpu6 L6-icache-prefetch-misses"	"Cpu6 LLC-loads"	"Cpu6 LLC-load-misses"	"Cpu6 LLC-stores"	"Cpu6 LLC-store-misses"	"Cpu6 LLC-prefetches"	"Cpu6 LLC-prefetch-misses"	"Cpu6 DTLB-loads"	"Cpu6 DTLB-load-misses"	"Cpu6 DTLB-stores"	"Cpu6 DTLB-store-misses"	"Cpu6 DTLB-prefetches"	"Cpu6 DTLB-prefetch-misses"	"Cpu6 ITLB-loads"	"Cpu6 ITLB-load-misses"	"Cpu6 Branch-loads"	"Cpu6 Branch-load-misses"	"Cpu7  cycles"	"Cpu7  instructions"	"Cpu7  Cache-references"	"Cpu7  Cache-misses"	"Cpu7  branches"	"Cpu7  Branch-misses"	"Cpu7  Bus-cycles"	"Cpu7  Cpu-clock"	"Cpu7 Task-clock"	"Cpu7  faults"	"Cpu7  Minor-faults"	"Cpu7  Major-faults"	"Cpu7  cs"	"Cpu7 – migrations"	"Cpu7  Alignment-faults"	"Cpu7  Emulation-faults"	"Cpu7  L7-dcache-loads"	"Cpu7  L7-dcache-load-misses"	"Cpu7  L7-dcache-stores"	"Cpu7– L7-dcache-store-misses"	"Cpu7  L7-dcache-prefetches"	"Cpu7  L7-dcache-prefetch-misses"	"Cpu7  L7-icache-loads"	"Cpu7  L7-icache-load-misses"	"Cpu7  L7-icache-prefetches"	"Cpu7 L7-icache-prefetch-misses"	"Cpu7  LLC-loads"	"Cpu7  LLC-load-misses"	"Cpu7  LLC-stores"	"Cpu7  LLC-store-misses"	"Cpu7  LLC-prefetches"	"Cpu7  LLC-prefetch-misses"	"Cpu7  DTLB-loads"	"Cpu7 DTLB-load-misses"	"Cpu7  DTLB-stores"	"Cpu7 DTLB-store-misses"	"Cpu7  DTLB-prefetches"	"Cpu7  DTLB-prefetch-misses"	"Cpu7  ITLB-loads"	"Cpu7  ITLB-load-misses"	"Cpu7 Branch-loads"	"Cpu7  Branch-load-misses"	"coarse label"	"nice label"	"benchmark"
"00:00:01"	0.28	388.8	0.02	0	0.05	0.5	0	99.43	27.46	0	0.33	0.53	0	71.67	0.02	0	0.03	0.15	0	99.8	0	0	0.05	0.05	0	99.9	0.03	0	0.05	0.02	0	99.9	0.05	0	0.02	0	0	99.93	0	0	0.07	0	0	99.93	0	0	0	0	0	100	2036.79	7.8	13.33	2072.62	0.3	1.52	0	8.9	3.1	5.8	46.79	80.25	0.73	0.85	0.35	2.7	2.7	339.18	339.18	0	0	0	9.77	1.67	1283.22	263.86	0	0	1.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	15.6	26.8	22.92	0.06	32	9.23	1.71	0	0	0	0	0	0	0	0	1.85	15.6	26.8	22.92	0.06	32	9.23	1.71	3.68	3.47	26.66	8.18	0.09	24.96	4.09	1.51	1.52	12.13	0	8	0.01	7.38	1.32	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7996440	176880	2.16	2244	20996	9966920	256692	2.51	61028	2106	3680	5117	0	0	0	0	0	0	413	12	7	0	0	0	266	0.68	1.09	1.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34069	228986	0	0	1	12	0	68	67	3865528	3837809	17189	5879	89543	1613	8999	286638	518541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	6848	0	0	1	4	0	4	4	3868774	3841045	1234	6999	266627	8446	18848	1220770	2969847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118939	468118	0	0	0	0	0	23	23	3870874	3843074	19796	105932	2023302	6174	165432	8280026	4619870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	10012	0	0	1	4	0	248	248	3871741	3844007	2685	17566	261161	4954	24914	1126498	1763176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1176	6444	0	0	0	0	0	0	0	3871302	3841949	1872	403	5011	3	740	20302	125649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3872589	3843090	0	2329	21895	1893	4915	96925	235340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3872125	3842538	0	900	9454	82	2422	39308	192909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3873300	3843615	0	1183	10500	1369	3350	42869	114850	0	0	3
"00:01:01"	0.57	388.62	12.37	0	0.03	0.77	0	86.83	39.78	0	0.32	0.5	0	59.41	12.35	0	0.02	0.25	0	87.39	12.35	0	0	0.13	0	87.52	12.36	0	0.05	0.15	0	87.44	12.41	0	0.02	0.05	0	87.52	12.35	0	0.13	0.05	0	87.47	0.07	0	0.13	0.07	0	99.73	2036.67	4.6	15.2	2149.03	0.27	0.15	0	9.82	3.12	6.7	27.6	91.47	-17.58	0.72	1.08	2.73	2.73	341.33	341.33	0	0	0	8.28	1.92	1068.42	294.17	0	0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45	9.2	30.53	16.22	0.1	42.07	7.59	1.86	0	0	0	0	0	0	0	0	2.45	9.2	30.53	16.22	0.1	42.07	7.59	1.86	4.77	8	30.4	8.06	0.18	37.3	3.82	1.82	0.15	1.2	0	8	0	12	2.67	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7991200	182120	2.23	2416	21256	9966964	256648	2.51	61028	2208	3744	5225	0	0	0	0	0	0	413	12	7	0	0	7	279	1.27	1.14	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	231992	0	0	0	0	0	0	0	2055871	2043471	0	229	369250	15	452	2974952	5793716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16957	116431	0	0	0	2	0	286	285	2056849	2044251	0	33626	566943	9680	41098	2336042	5783316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	238757	0	0	0	0	0	0	0	2056616	2044333	0	212	358392	3	453	2895602	5780739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	241697	0	0	0	0	0	0	0	2057534	2045162	0	184	358575	0	432	2894027	5773508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124	247871	0	0	0	0	0	0	0	2058259	2044860	0	230	367108	1	440	2967795	5772098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2059040	2045537	0	1449	345996	63	1894	2777663	5764673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2059515	2045753	0	345	356695	36	628	2886331	5755051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2060236	2046426	0	381	357541	93	769	2883109	5748964	2	8	3
"00:02:01"	0.75	375.92	99.98	0	0.02	0	0	0	45.33	0	0.9	1.5	0	52.27	100	0	0	0	0	0	100	0	0	0	0	0	99.98	0	0.02	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	99.95	0	0.05	0	0	0	2051.71	22.8	21.06	4168.12	0.7	3.12	0	16.15	7.22	8.93	137.04	126.65	-1890.22	1.35	2.45	4.42	4.42	534.58	534.58	0	0	0	9.9	1.98	1285.24	312.01	0	0	1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	45.73	42.26	25.51	0.11	32.19	8.15	2.81	0	0	0	0	0	0	0	0	3.45	45.73	42.26	25.51	0.11	32.19	8.15	2.81	6.13	20.66	42.13	10.24	0.19	31.05	4.18	2.57	3.12	24.93	0	8	0.01	3.23	0.79	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7536672	636648	7.79	2744	21840	9967044	256568	2.51	61696	2234	3808	5254	0	0	0	0	0	0	432	31	7	0	0	8	283	5.1	2.28	2.15	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	135	135	2381002	2366757	0	10109	441667	6097	16135	3174886	6730388	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	2382183	2367437	0	3352	289397	6516	11176	5648816	6676290	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	249	249	2383368	2368536	0	21711	515714	7885	20997	3154368	6674249	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2383811	2369173	0	210	416354	25	497	3357302	6670078	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2384445	2369216	0	201	412567	18	469	3331827	6668808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	157	0	0	0	0	0	0	2	0	0	0	2385131	2370100	0	1582	402823	968	2594	3230302	6657104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	2179	0	0	7047	38897	0	0	0	0	0	0	0	0	0	8	0	37	36	2385950	2370849	0	12663	472765	8693	16674	2661161	6651527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	80	0	0	167	1758	0	0	0	0	0	0	0	0	1	6	0	63	63	2386531	2370787	0	2132	413870	1675	3776	3266744	6647825	2	8	2
"00:03:01"	0.25	368.31	100	0	0	0	0	0	49.48	0	0.37	0.2	0	49.95	99.98	0	0.02	0	0	0	100	0	0	0	0	0	99.97	0	0.03	0	0	0	99.97	0	0.03	0	0	0	100	0	0	0	0	0	99.98	0	0.02	0	0	0	2040.56	11	12.26	1893.52	0.05	0	0	6.8	1.3	5.5	65.99	74.39	148.86	0.58	2.97	2.67	2.67	338.41	338.41	0	0	0	8.85	1.73	1194.73	274.65	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62	22	24.93	29.03	0.06	36.78	8.87	1.43	0	0	0	0	0	0	0	0	1.62	22	24.93	29.03	0.06	36.78	8.87	1.43	3.57	22	24.53	13.05	0.09	26	4.02	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7571616	601704	7.36	2896	22540	9967048	256564	2.51	61692	2242	3872	5255	0	0	0	0	0	0	432	31	7	0	0	8	283	6.74	3.27	2.5	27805	18967	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	37	36	2490796	2477091	0	12520	482529	8853	16180	2650495	6647000	3479	10313	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	1	1	2491417	2477416	0	3497	361918	23268	260014	4440451	6686021	1490	13328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2492673	2478363	0	203	429047	20	468	3343993	6689967	1579	13643	0	9868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	2493470	2478248	0	2415	421963	4581	7011	3191619	6684547	2603	13286	0	10442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	248	248	2493423	2478317	0	21526	533676	8971	20634	3194228	6685283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2490339	2475291	0	1440	400475	836	4480	3094305	2786534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2491373	2476167	0	474	425278	180	975	3292302	2989758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2492049	2477154	0	515	426554	326	1059	3327287	3059482	2	8	2
"00:04:01"	0.13	370.39	100	0	0	0	0	0	99.82	0	0.18	0	0	0	99.98	0	0.02	0	0	0	99.98	0	0.02	0	0	0	99.95	0	0.05	0	0	0	99.97	0	0.03	0	0	0	99.98	0	0.02	0	0	0	99.97	0	0.03	0	0	0	2045.51	0.07	12.13	75.17	0	0	0	5.32	0.05	5.27	0.4	74.39	0.42	0.55	0.27	0.87	0.87	132.28	132.28	0	0	0	9.6	1.58	1252.16	256.94	0	0	1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0.13	25.06	22.24	0.05	43.88	9.71	1.1	0	0	0	0	0	0	0	0	1.13	0.13	25.06	22.24	0.05	43.88	9.71	1.1	3.05	0.13	24.26	8	0.08	26.58	3.61	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7571500	601820	7.36	3040	22592	9967052	256560	2.51	61688	2250	3808	5255	0	0	0	0	0	0	432	31	7	0	0	8	283	7.71	4.18	2.86	12338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	38	37	2395131	2381736	0	12676	479732	8821	16100	2628869	6605256	2039	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	2395599	2382302	0	1381	366017	22374	259026	4390353	6642364	1063	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2397104	2383369	0	206	420211	25	474	3357089	6645789	899	4372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	2397856	2383060	0	2311	413111	4069	6601	3197289	6641539	1164	4536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	248	248	2398947	2383011	0	22274	524459	8821	20662	3209281	6642159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	7054	0	0	0	0	0	2	0	0	0	2399473	2383531	0	1414	390306	799	4129	3096586	6627533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	208	3483	17	0	0	0	0	0	0	0	0	6	0	0	0	2400472	2384090	0	446	417770	150	910	3342213	6580043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	208	2879	7	0	0	0	0	0	0	0	0	6	0	0	0	2401450	2384804	0	483	415202	280	970	3314261	6574865	2	8	2
